country,year,Pct. with social support network,Pct. without social support network,Avg life satisfaction (0-10),Pct. with low life satisfaction (?4),Life sat. gap (Top 20% vs Bot 20%),Avg 'direction in life' score (0-10),Household net disposable income per capita (USD PPP),Pct. having difficulty making ends meet,Employment rate (age 25-64),Gender wage gap,Long-term unemployment rate,Youth (15-24) NEET rate,Definition not found,Avg annual wages (full-time),Pct. low-earning workers (<2/3 median),Earnings gap (Top 10% vs Bot 10%),Housing cost overburden rate (>40% income),Definition not found,Definition not found,Life expectancy at birth,Pct. reporting good/very good health,Pct. reporting bad/very bad health,Avg annual concentration of PM2.5 (�g/m�),Pct. exposed to PM2.5 above WHO guideline,"Assault rate (per 100,000 pop.)"
Romania,2021,58.57142857,19.66666667,7.119783809,6.247151776,1.739563451,48.28571429,22248,29,45.389767,5.755498755,2.057346196,19.835089,1.81,,19.1,4.56904687,76.87401431,88.204,10.1,76.6,89.2,5.7,80.02666095,15.29628995,
Romania,2022,58.57142857,19.66666667,6.972524945,8.417934734,1.74910239,48.28571429,22418,26,47.7564888,13.63602475,2.173040421,17.268559,1.44,,39.49527634,4.037634409,75.32707396,,15.2,79.2,88.5,5.2,80.02666095,15.29628995,
Romania,2023,58.57142857,28.14285714,7.2615615,5.289488538,1.616349497,48.28571429,23092,27.7,48.35799408,,2.16429126,15.650011,1.12,,22.55083957,4.299949237,,,12.5,72.6,87.9,5.1,80.02666095,17.78545758,
Romania,2024,58.57142857,28.14285714,7.234881957,3.893492844,1.574781576,48.28571429,25669,23.8,77.55997467,,1.821525008,17.40459442,1.1,,,,,,10.8,,61.2,6.2,80.02666095,17.78545758,52.56
Slovak Republic,2010,62,54,,,,25,22169,31.9,68.434,14.85111765,8.548908267,13.876116,5.41,29920.694,20.0020002,3.653409091,70.41782045,49.3512,4.4,79.3,63.6,11.5,91.77473383,8.232009924,58.84
Slovak Republic,2011,53.71428571,44.66666667,,,,46.28571429,21611,30.4,68.768,15.44985643,8.741097526,13.977267,6.12,29656.066,20,3.647424139,69.80710901,55.3284,4.3,79.8,63,10.8,89.78279538,9.223180502,
Slovak Republic,2012,53.71428571,44.66666667,,,,46.28571429,21476,33.5,68.849,15.96526916,8.920855732,13.59252,6.48,29283.472,18.99810019,3.59837539,70.22864654,72.0535,5.5,79.9,65.2,10.5,89.78279538,9.223180502,59.11
Slovak Republic,2013,53.71428571,44.66666667,7.668557751,16.20253791,2.543066437,46.28571429,21403,36.6,68.672,14.10932976,9.494945279,13.984708,7.02,29511.472,20,3.649312039,70.62562474,70.1813,5.4,80.1,65.3,10,89.78279538,9.223180502,
Slovak Republic,2014,53.71428571,39.66666667,,,,46.28571429,21913,33.9,32.682098,14.35004753,8.825727124,12.852703,6.23,30100.992,20,3.661431065,70.29450686,76.4151,6.1,80.5,64.2,10.7,89.78279538,6.075103096,
Slovak Republic,2015,53.71428571,39.66666667,,,,46.28571429,23081,32.7,34.454655,13.37662489,7.185639318,13.253825,5.59,31285.978,19,3.563421699,71.73742195,77.5993,5.8,80.2,64.9,10.4,89.78279538,6.075103096,
Slovak Republic,2016,53.71428571,39.66666667,,,,46.28571429,23714,29.6,37.67197,13.89918214,5.493169561,11.944694,5.03,32277.78,19,3.492759028,71.62124154,78.1514,5.1,80.7,64.9,10.2,89.78279538,6.075103096,64.50156403
Slovak Republic,2017,53.71428571,34.33333333,,,,46.28571429,24432,26.2,39.054001,15.04004233,4.820034119,11.96668,4.14,33232.174,17.99976132,3.440844663,72.33569509,78.9105,4.3,80.7,66.5,9.7,89.78279538,7.850840376,
Slovak Republic,2018,62.42857143,34.33333333,6.373452417,20.32437037,2.728623229,38.42857143,26158,25.4,38.262417,15.66208013,3.836330847,11.002742,3.97,34174.491,18,3.356629562,73.55886846,78.9901,4.8,80.8,65.5,10.7,93.41475009,7.850840376,
Slovak Republic,2019,62.42857143,34.33333333,,,,38.42857143,26939,28.3,38.039867,13.86984995,3.207900402,8.8258886,4.59,35290.917,16,3.207057967,73.53871061,80.3562,7.8,81.2,64,11,93.41475009,7.850840376,
Slovak Republic,2020,62.42857143,31.33333333,,,,38.42857143,27372,28.7,36.489971,11.01446782,3.047495142,9.9485598,4.16,35748.465,16,3.091127348,73.02627506,84.6838,5.7,80.4,63.5,11.7,93.41475009,4.567557541,65.81
Slovak Republic,2021,62.42857143,31.33333333,7.826172101,15.38721937,2.382191006,38.42857143,28292,26.6,29.777237,11.70037136,3.913788845,10.991404,2.91,36557.14,14,3.084798432,72.98796396,89.9268,5.8,78.2,62.7,12,93.41475009,4.567557541,
Slovak Republic,2022,62.42857143,31.33333333,6.259841887,21.5127035,2.420682556,38.42857143,27985,27.7,33.269974,13.80819465,4.135833005,9.7580147,2.97,34643.779,15,3.09265254,71.591481,,7.1,80.5,63.4,10.9,93.41475009,4.567557541,
Slovak Republic,2023,62.42857143,22.85714286,6.527235015,15.7302954,2.250350128,38.42857143,27823,30.3,35.93909073,11.76040833,3.870405245,9.0290775,2.61,34562.22,16,3.150348951,72.88205073,,8.1,74.9,65.2,10.6,93.41475009,5.239394167,68.52
Slovak Republic,2024,62.42857143,22.85714286,8.008628181,16.28007145,2.209838322,38.42857143,28344,28.7,81.53018951,,3.530307975,8.977936745,2.89,36105.364,16,,73.05595094,,8.3,,55.8,10.9,93.41475009,5.239394167,
Slovenia,2010,74.33333333,11.33333333,,,,37.33333333,25635,28.6,72.712,0.991735537,3.210043406,6.6367435,6.08,49258.775,17.76923077,3.341961853,79.79260662,62.0208,4.7,83.1,62.7,11.5,93.75231994,7.781262531,
Slovenia,2011,80.42857143,7.333333333,,,,34.42857143,25601,29.5,70.846,,3.687429992,7.794889,5.55,49094.396,,,79.94096449,66.955,5.4,83.3,62.8,11.7,93.14014096,6.649648647,65.6
Slovenia,2012,80.42857143,7.333333333,,,,34.42857143,24572,28.5,70.969,,4.307646291,8.0635796,5.71,47523.031,,,79.73824515,73.3003,6.1,83.3,64.5,10.9,93.14014096,6.649648647,
Slovenia,2013,80.42857143,7.333333333,6.178454692,3.231854223,2.350990761,34.42857143,24104,33.1,69.985,,5.241353779,9.1596098,5.63,46973.509,,,80.15441294,74.1924,4.9,83.6,66.6,9.8,93.14014096,6.649648647,
Slovenia,2014,80.42857143,22.33333333,,,,34.42857143,24280,30.6,48.500076,4.996271439,5.396528677,9.3214607,5.5,47812.342,18.72727273,3.330798479,80.39994007,75.384,5.6,84.1,65.5,9.7,93.14014096,7.603340583,51.73
Slovenia,2015,80.42857143,22.33333333,,,,34.42857143,24871,28.7,48.964321,,4.76291045,11.544705,5.36,48736.662,,,80.82016334,77.5974,5.6,83.9,64.7,10,93.14014096,7.603340583,
Slovenia,2016,80.42857143,22.33333333,,,,34.42857143,25971,25.9,46.098511,,4.316667722,7.8444781,4.48,50550.525,,,80.9045041,78.4212,4.8,84.3,64.5,8.8,93.14014096,7.603340583,
Slovenia,2017,80.42857143,14.66666667,,,,34.42857143,26797,22.6,45.92458,,3.163488536,7.1024179,4.49,51713.13,,,81.37214547,81.7369,3.9,84,65.6,8.8,93.14014096,6.322028848,
Slovenia,2018,86.42857143,14.66666667,6.421275774,2.146233461,2.300551512,29.14285714,27838,20.5,51.293549,8.194536975,2.232920017,7.1686435,4.23,52643.212,17.05555556,3.19112628,81.77636995,86.6821,3.3,84.4,65.8,8.9,95.71793197,6.322028848,52.64
Slovenia,2019,86.42857143,14.66666667,,,,29.14285714,28973,17.4,50.619339,9.494640123,1.934099221,6.3177996,4.06,54122.774,16.1,3.024778574,81.87709239,88.9611,2.3,84.5,65.7,9.2,95.71793197,6.322028848,
Slovenia,2020,86.42857143,7.428571429,,,,29.14285714,30194,17,48.289345,8.426898467,1.953423802,7.6025891,4.21,55726.116,15.4,2.9072816,82.65959784,89.9748,2.8,83.4,66.5,8.9,95.71793197,4.973108423,
Slovenia,2021,86.42857143,7.428571429,8.017475942,2.511494353,1.982363623,29.14285714,31425,11.5,49.828068,8.868008451,1.871368025,7.7399998,4.09,58106.435,14.3,2.871090299,82.68352456,93.042,1.7,83.8,66.9,8.3,95.71793197,4.973108423,
Slovenia,2022,86.42857143,7.428571429,8.002881103,1.970802968,2.007164819,29.14285714,31535,14.2,50.60949326,8.318273352,1.562434591,10.106948,3.32,55930.334,11.60537648,2.967465753,82.2837944,,2.6,84.1,64.9,6.6,95.71793197,4.973108423,70.97
Slovenia,2023,86.42857143,7.428571429,8.166632246,1.126632251,1.983155199,29.14285714,31599,14.5,54.19847488,9.178213831,1.360085964,5.9405942,3.17,58531.994,11.44526711,2.961594076,83.20084753,,3.6,84.9,63,8.8,95.71793197,5.965432834,
Slovenia,2024,86.42857143,7.428571429,8.068991541,1.656319668,1.992313203,29.14285714,,13.6,90.85041046,,1.105794725,7.867752552,2.89,61776.28,,,,,3.3,,45.7,9.3,95.71793197,5.965432834,
South Africa,2010,18.66666667,73.66666667,,,,19.33333333,,,49.241619,,8.226455055,,19.43,,,,,,,56.2,,,85.52899598,12.94169757,
South Africa,2011,31.14285714,64.33333333,,,,41.85714286,,,49.113503,,8.396567212,,19.2,,,,,,,63.1,,,86.23984353,13.50574613,
South Africa,2012,31.14285714,64.33333333,,,,41.85714286,,,47.92617,,8.351283241,,18.7,,,,,,,58.7,,,86.23984353,13.50574613,
South Africa,2013,31.14285714,64.33333333,,,,41.85714286,,,46.51461,,8.393825175,31.965597,18.41,,,,,,,59.2,,,86.23984353,13.50574613,
South Africa,2014,31.14285714,55.66666667,,,,41.85714286,,,46.519604,,8.907140318,31.313044,18.04,,,,,,,59.9,,,86.23984353,11.50726289,73.48
South Africa,2015,31.14285714,55.66666667,,,,41.85714286,,,50.668919,,8.828487794,30.499132,18.41,,,,,,,60.8,,,86.23984353,11.50726289,
South Africa,2016,31.14285714,55.66666667,,,,41.85714286,,,46.094673,,9.491038375,31.221783,18.61,,,,,,,67.9,,,86.23984353,11.50726289,
South Africa,2017,31.14285714,76.33333333,,,,41.85714286,,,45.673302,,10.19302838,31.153654,18.11,,,,,,,68.6,,,86.23984353,14.64002094,
South Africa,2018,28.16666667,76.33333333,,,,45.16666667,,,45.860928,,10.09908369,31.564072,17.53,,,,,,,62.3,,,85.23603409,14.64002094,
South Africa,2019,28.16666667,76.33333333,,,,45.16666667,,,44.439327,,11.37698147,32.460289,17.31,,,,,,,62.7,,,85.23603409,14.64002094,66.05
South Africa,2020,28.16666667,68.33333333,,,,45.16666667,,,40.074463,,10.93203434,32.524227,15.45,,,,,,,67.9,,,85.23603409,10.68833371,
South Africa,2021,28.16666667,68.33333333,,,,45.16666667,,,47.253,,14.39225652,32.878059,14.36,,,,,,,59.2,,,85.23603409,10.68833371,
South Africa,2022,28.16666667,68.33333333,,,,45.16666667,,,44.684704,,12.89974857,34.906994,15.34,,,,,,,61.8,,,85.23603409,10.68833371,
South Africa,2023,28.16666667,65.42857143,,,,45.16666667,,,50.363,,12.52530178,,15.94,,,,,,,62.6,,,85.23603409,18.81189283,
South Africa,2024,28.16666667,65.42857143,,,,45.16666667,,,36.15907288,,12.67916487,34.52051926,14.87,,,,,,,,,,85.23603409,18.81189283,58.64
Spain,2010,56.66666667,38.33333333,,,,35.33333333,34587,33.8,53.04237,13.50446429,7.313898948,20.777012,6.59,56137.603,10.61111111,3.098765432,78.43023587,56.1468,7.5,85.5,83.8,6.6,94.19487828,4.180316809,
Spain,2011,75.28571429,31.33333333,,,,34.85714286,34017,29,52.349545,,8.950173333,21.265608,6.29,55135.424,,,77.95430055,60.7518,6.5,85.6,86.6,6.2,93.5150849,7.145174948,68.94
Spain,2012,75.28571429,31.33333333,,,,34.85714286,31784,34.7,49.271648,,11.06337536,21.789431,5.92,53590.706,,,76.63257358,65.4722,9.1,85.5,85.6,6.9,93.5150849,7.145174948,
Spain,2013,75.28571429,31.33333333,7.366977882,5.562113793,2.384293668,34.85714286,31480,38.8,48.339825,,13.02701202,22.40856,5.89,53598.418,,,76.51450051,68.8264,8,86.1,82.9,7.1,93.5150849,7.145174948,
Spain,2014,75.28571429,12.33333333,,,,34.85714286,31559,39.1,49.384544,11.54049762,12.98154031,19.796844,5.61,53430.788,9.966666667,3.124100719,76.58853297,73.0153,11.1,86.2,83.7,6.7,93.5150849,6.586798912,
Spain,2015,75.28571429,12.33333333,,,,34.85714286,32879,35.2,51.587471,,11.44578991,18.414122,5.22,54228.251,,,77.40752561,77.8207,10.6,85.7,82.6,6.1,93.5150849,6.586798912,73.2
Spain,2016,75.28571429,12.33333333,,,,34.85714286,33625,35.6,53.882187,,9.550211351,17.222164,4.55,53926.995,,,77.64084359,81.1554,10.1,86.3,82.2,5.6,93.5150849,6.586798912,69.84
Spain,2017,75.28571429,19.14285714,,,,34.85714286,34112,25.1,55.527878,,7.708339887,15.728744,4.03,53224.488,,,77.66986218,82.6833,8,86.1,84.3,5.8,93.5150849,7.085535431,
Spain,2018,79.14285714,19.71428571,7.822955127,2.774729679,2.10693226,36.14285714,34536,27.1,57.405262,8.621607238,6.402517999,15.319123,3.78,53084.228,10.82539683,3.169340464,77.82317139,86.1152,9.1,86.3,82.9,5.8,91.70453165,7.085535431,
Spain,2019,79.14285714,19.71428571,,,,36.14285714,35533,22,58.541592,12.8665985,5.368889579,14.723445,3.15,53700.459,10.6,3.700401524,78.54664725,91.1694,7.5,86.7,83.9,5.7,91.70453165,7.085535431,71.76
Spain,2020,79.14285714,21.66666667,,,,36.14285714,34875,22.8,56.477238,8.092485549,5.02026118,14.834249,2.5,53463.182,9.3,2.520191739,79.0888886,95.2835,10.9,79.5,78.7,5.5,91.70453165,6.556112669,
Spain,2021,79.14285714,21.66666667,7.53263148,4.307678388,2.264910321,36.14285714,35908,21.6,57.88181305,3.716823246,6.274412429,25.685894,2.81,55356.659,11.7,3.636413946,78.77850425,95.9109,14.2,80.3,76.7,6.2,91.70453165,6.556112669,
Spain,2022,79.14285714,21.66666667,7.424973328,10.68819558,2.233052539,36.14285714,35108,22.1,59.929176,6.722083413,5.13140629,23.732533,3.02,53954.498,7.460415241,3.091121495,78.62973423,,17.1,85.9,75.6,5.9,91.70453165,6.556112669,
Spain,2023,79.14285714,19.71428571,7.458127773,4.66589023,2.148009045,36.14285714,36537,22.6,61.39902496,6.200945951,4.29322751,13.117369,2.62,54459.604,6.39858404,2.496488699,80.18484183,,20.8,81.3,75.1,6.1,91.70453165,6.548945109,66.59
Spain,2024,79.14285714,19.71428571,7.433706997,4.889142024,2.195005482,36.14285714,,21.9,74.08646393,,3.816833264,13.37953854,2.3,54564.408,,,,,17.5,,57.9,6.3,91.70453165,6.548945109,
Sweden,2010,56.33333333,37.33333333,,,,16.33333333,37933,8.3,80.719,9.36329588,1.409517042,9.675868,1.28,53787.945,,2.040816327,78.70469841,82.5623,2.1,83.6,79.8,4.2,92.48501482,6.12546738,84.63
Sweden,2011,72.14285714,26.66666667,,,,26.57142857,38655,9.5,81.971,9.157509158,1.332792162,8.5391445,1.2,54613.811,,2.035,79.22923279,85.5203,1.9,83.8,78.6,4.6,91.79407222,8.823259978,
Sweden,2012,72.14285714,26.66666667,,,,26.57142857,39566,8.4,82.314,9.285714286,1.293166175,9.0386944,1.14,55767.103,,2.058823529,79.9523092,87.0012,1.7,83.6,79.5,4.5,91.79407222,8.823259978,
Sweden,2013,72.14285714,26.66666667,7.869351466,3.967957697,1.784222905,26.57142857,39850,7.7,82.626,9.375,1.250660882,8.8863525,1.13,56389.216,,2.081730769,80.06860612,,0.9,83.8,80.1,3.6,91.79407222,8.823259978,
Sweden,2014,72.14285714,31.66666667,,,,26.57142857,40228,7.9,65.859032,9.152542373,1.214449195,8.5825863,1.1,57017.496,,2.099056604,80.13375374,86.5255,1.1,84.2,80.1,3.7,91.79407222,7.086583082,95.52238464
Sweden,2015,72.14285714,31.66666667,,,,26.57142857,40794,7.1,65.871948,8.333333333,1.164295326,8.1446066,1.12,57866.957,,2.087962963,80.14950867,82.9505,1.2,84.1,78.1,3.2,91.79407222,7.086583082,
Sweden,2016,72.14285714,31.66666667,,,,26.57142857,41798,7.6,65.907257,8.169934641,1.064058063,7.6126633,1.11,58772.062,,2.109090909,80.39303577,88.6294,2.6,84.1,76,4.3,91.79407222,7.086583082,
Sweden,2017,72.14285714,30.33333333,,,,26.57142857,41842,7,66.827072,7.348242812,0.996108681,7.3603187,1.07,59097.301,,2.115044248,80.36275774,93.0705,2.1,84.1,76.7,4.6,91.79407222,7.633009515,
Sweden,2018,77.85714286,30.33333333,7.796566754,4.686484731,1.945597082,25.28571429,41831,8,67.272621,7.142857143,0.808515824,8.4927673,0.97,59392.321,,2.139130435,80.17605584,91.3616,2.3,84.3,75,5,93.30998586,7.633009515,87.18
Sweden,2019,77.85714286,30.33333333,,,,25.28571429,42069,7.6,67.004105,7.575757576,0.750131988,6.2261124,0.87,60019.439,,2.127659575,80.21159256,94.8412,1.9,84.8,75.9,4.3,93.30998586,7.633009515,
Sweden,2020,77.85714286,9.333333333,,,,25.28571429,41323,7.4,63.205822,7.418397626,0.900463843,6.7837892,0.92,60782.828,,2.142259414,79.70422124,90.9997,2.7,84.2,76.2,4.3,93.30998586,5.849304576,
Sweden,2021,77.85714286,9.333333333,7.581782582,5.159201051,1.951061097,25.28571429,42765,7.4,61.53164673,7.246376812,1.446932316,7.8839331,5.61,62240.011,,2.172131148,79.54033923,90.9632,1.7,84.9,70.5,5.8,93.30998586,5.849304576,
Sweden,2022,77.85714286,9.333333333,7.449712349,6.547222271,2.029892839,25.28571429,42704,7.2,64.88152313,7.042253521,1.530543466,6.6410384,5.59,60566.698,,2.2,80.14532863,,3.3,84.8,63.6,7,93.30998586,5.849304576,84.21
Sweden,2023,77.85714286,16.85714286,7.413961525,6.942978359,2.052426955,25.28571429,42089,9.3,66.44968414,7.297297297,1.317093093,7.0363283,5.38,59058.071,,2.203065134,81.05700336,,5.9,85,64.2,7,93.30998586,8.463759604,
Sweden,2024,77.85714286,16.85714286,7.516531806,4.915437839,2.039823644,25.28571429,42260,9.9,89.40148163,7.512953368,1.375761357,7.044032574,5.18,60415.321,,2.21402214,,,4.1,,60.5,7.6,93.30998586,8.463759604,
Switzerland,2010,85,27,8.234,2.344,,17,45676,11.311,80.43,20.05359536,1.726881543,,0.44,80823.349,13.06,2.759499646,78.85048305,76.55,7.3,84.9,82.2,3.1,94.40863879,4.516733653,
Switzerland,2011,89,13.66666667,8.26,2.262,,14.33333333,45817,12.829,81.525,,1.77535097,,0.42,81342.649,,,78.80105266,81.3,0.7,85,82.1,3.2,94.6064624,7.121348443,49.5
Switzerland,2012,89,13.66666667,8.335,2.009,,14.33333333,46491,11.966,81.96,19.34352644,1.660100513,,0.42,82526.691,12.08,2.96278626,78.84018028,79.7,0.4,84.9,82.8,2.8,94.6064624,7.121348443,
Switzerland,2013,89,13.66666667,8.164581954,3.66356866,1.721645573,14.33333333,47206,11.876,81.761,,1.612786333,,0.4,83599.467,,,79.03054319,86.33,0.4,85,80.8,3.3,94.6064624,7.121348443,
Switzerland,2014,77.66666667,20.66666667,8.172,2.835,,14.33333333,47426,12.3,67.452423,16.94074284,1.886382355,,0.45,83762.274,11.89,2.72077185,79.11189929,87.76,0.7,85.4,78.6,3.6,94.6064624,6.264070975,
Switzerland,2015,77.66666667,20.66666667,8.039,3.579,,14.33333333,47635,11.2,67.571083,,1.910312897,,0.48,84264.574,,,78.92852665,,0.6,85.1,79.9,3.7,94.6064624,6.264070975,48.51
Switzerland,2016,77.66666667,20.66666667,8.103,3.572,,14.33333333,47842,12.7,67.597321,14.76237207,1.965069238,,0.45,83965.905,12.03,2.654608847,78.81412963,,0.6,85.6,77.9,4.1,94.6064624,6.264070975,
Switzerland,2017,87.33333333,11.33333333,8.139330844,3.034224137,,14.33333333,47219,12,67.160423,,1.837315695,7.0242944,0.43,83569.001,,,78.63004844,89.6374,0.4,85.6,79.6,3.9,94.6064624,6.52466255,
Switzerland,2018,85.85714286,11.33333333,8.172802597,7.271237734,1.775697943,32.28571429,47192,12,68.587822,15.09564735,1.892274163,7.2374721,0.41,83328.535,12.12,2.736029572,78.5607439,,0.6,85.7,79.1,4,91.57592725,6.52466255,
Switzerland,2019,85.85714286,11.33333333,8.159502089,3.165656602,,32.28571429,47798,12.2,68.791687,,1.680981122,6.3053041,0.4,84911.132,,,78.57733191,95.300215,0.3,85.8,79.1,4.3,91.57592725,6.52466255,45.12
Switzerland,2020,85.85714286,12.14285714,8.190471657,2.665559045,,32.28571429,49115,10.9,69.120865,13.8025469,1.681358964,6.9242945,0.37,83154.689,12,2.771122995,79.04803613,,0.2,85.1,81.9,3.2,91.57592725,8.668700184,
Switzerland,2021,85.85714286,12.14285714,8.015371459,5.382144353,1.836028119,32.28571429,48967,9.5,66.632103,15.23792156,2.141911145,,5.18,86386.832,,,78.55357693,98.0692,0.4,85.8,79.8,3.6,91.57592725,8.668700184,
Switzerland,2022,85.85714286,12.14285714,8.150656396,5.378013942,1.752985397,32.28571429,49209,10,66.74230957,12.06709957,1.694775167,15.842286,5.11,87339.04,12.1,2.769826324,78.87928943,,0.4,85.5,79.1,3.9,91.57592725,8.668700184,
Switzerland,2023,85.85714286,12.14285714,7.998741576,8.473865459,1.816430246,32.28571429,48940,9.9,67.59195709,,1.270770554,7.6580625,5.07,86535.328,,,,,0.5,82.4,66.5,4.3,91.57592725,8.120775229,46.64
Switzerland,2024,85.85714286,12.14285714,,,,32.28571429,,,89.19538879,,1.184950568,9.96291256,5.03,87468.235,,,,,,,,,91.57592725,8.120775229,
Thailand,2010,57,42,,,,26.66666667,,,,,,,,,,,,,,71.4,,,86.89316601,12.76058078,
Thailand,2011,75.42857143,20.33333333,,,,36.42857143,,,,,,,,,,,,,,71.5,,,89.65660039,8.43416221,75.03
Thailand,2012,75.42857143,20.33333333,,,,36.42857143,,,,,,,,,,,,,,71.7,,,89.65660039,8.43416221,
Thailand,2013,75.42857143,20.33333333,,,,36.42857143,,,,,,,,,,,,,,72,,,89.65660039,8.43416221,
Thailand,2014,75.42857143,23.33333333,,,,36.42857143,,,,,,,,,,,,,,72.3,,,89.65660039,8.688011432,46.79
Thailand,2015,75.42857143,23.33333333,,,,36.42857143,,,,,,,,,,,,,,72.5,,,89.65660039,8.688011432,
Thailand,2016,75.42857143,23.33333333,,,,36.42857143,,,,,,,,,,,,,,72.6,,,89.65660039,8.688011432,
Thailand,2017,75.42857143,35.66666667,,,,36.42857143,,,,,,,,,,,,,,72.8,,,89.65660039,10.19446243,
Thailand,2018,58.42857143,35.66666667,,,,49.71428571,,,,,,,,,,,,,,73,,,87.46527047,10.19446243,
Thailand,2019,58.42857143,35.66666667,,,,49.71428571,,,,,,,,,,,,,,72.8,,,87.46527047,10.19446243,74.69
Thailand,2020,58.42857143,44.33333333,,,,49.71428571,,,,,,,,,,,,,,73,,,87.46527047,13.43866237,
Thailand,2021,58.42857143,44.33333333,,,,49.71428571,,,,,,,,,,,,,,73.3,,,87.46527047,13.43866237,
Thailand,2022,58.42857143,44.33333333,,,,49.71428571,,,,,,,,,,,,,,71,,,87.46527047,13.43866237,
Thailand,2023,58.42857143,40.85714286,,,,49.71428571,,,,,,,,,,,,,,72.2,,,87.46527047,12.61280338,75.71
Thailand,2024,58.42857143,40.85714286,,,,49.71428571,,,,,,,,,,,,,,,,,87.46527047,12.61280338,
Türkiye,2010,43.66666667,52,,,,17.66666667,,,51.516,3.10421286,3.467134559,33.794964,45.62,25137.487,0.69348659,3.797900263,78.27555493,33.6884,,76.8,83.3,10.8,74.15758539,25.40218773,
Türkiye,2011,63.57142857,47.33333333,,,,27.28571429,,56.7,53.55,,2.649394345,31.60216,46.13,25543.945,,,78.74390408,,35.4,77.1,84.2,9.8,78.70224985,25.36917567,83.16
Türkiye,2012,63.57142857,47.33333333,,,,27.28571429,,58.1,54.216,,2.3440882,,43.29,26574.876,,,78.85884623,43.1753,37.2,77.2,84.8,9.6,78.70224985,25.36917567,
Türkiye,2013,63.57142857,47.33333333,5.6,,,27.28571429,,56.5,54.691,,2.420487805,28.406239,40.85,27798.209,,,79.48294768,46.4683,29.3,78,83.7,9.5,78.70224985,25.36917567,
Türkiye,2014,63.57142857,44.33333333,,,,27.28571429,,43.7,50.764965,6.882591093,2.083899755,28.116983,39.32,28746.408,0.774122807,3.528205128,80.06017976,57.2349,15.5,80.7,84.2,9.8,78.70224985,13.59260208,
Türkiye,2015,63.57142857,44.33333333,,,,27.28571429,,45.1,50.911934,,2.223242642,25.380005,36.85,29471.369,,,80.45197625,67.7782,15.9,80.7,81.6,9.8,78.70224985,13.59260208,88.52933502
Türkiye,2016,63.57142857,44.33333333,,,,27.28571429,,33.1,51.428822,,2.287792969,25.077641,33.8,33097.871,,,80.99399728,73.0548,24.2,80.8,83.9,7.5,78.70224985,13.59260208,
Türkiye,2017,63.57142857,45.66666667,,,,27.28571429,,16.2,52.307957,,2.438171156,23.646242,32.64,32475.343,,,81.18704402,78.3229,20.7,75.6,82.7,7.7,78.70224985,17.08084972,
Türkiye,2018,64.42857143,45.66666667,5.5,,,33.42857143,,13.6,52.440334,9.980806142,2.505342373,22.921755,29.82,33061.616,0.964244521,3.363380282,81.18870885,82.4887,19.1,75.9,81.9,8,80.3533668,17.08084972,86.22
Türkiye,2019,64.42857143,45.66666667,,,,33.42857143,,,50.084469,,3.292798791,24.947416,27.63,35161.578,,,81.47178057,87.9055,19.2,75.6,80.9,8.4,80.3533668,17.08084972,
Türkiye,2020,64.42857143,29.66666667,,,,33.42857143,,22,52.508,,3.362181147,,25.05,34948.959,,,81.15822039,89.8608,20.3,80.5,82.9,7.1,80.3533668,21.24980798,
Türkiye,2021,64.42857143,29.66666667,5.3,,,33.42857143,,29.9,49.672829,,3.810367441,24.701513,27.47,36232.508,,,81.71258876,91.9526,20.5,80.3,80.8,6.9,80.3533668,21.24980798,
Türkiye,2022,64.42857143,29.66666667,5.2,,,33.42857143,,34,52.042236,,2.552553013,24.995558,25.36,35675.551,,,81.120368,,20.4,80,78.6,6.8,80.3533668,21.24980798,
Türkiye,2023,64.42857143,43.42857143,5.5,,,33.42857143,,33.2,51.61584473,,2.066953431,23.099022,23.51,47252.567,,,,,19.5,,54.8,6.9,80.3533668,15.15178028,87.05
Türkiye,2024,64.42857143,43.42857143,6.2,,,33.42857143,,32.2,75.36369324,,1.734411197,23.21909142,22.53,,,,,,15.1,,53.5,6.4,80.3533668,15.15178028,
United Kingdom,2010,56.66666667,39.66666667,,,,24.66666667,37383,16.4,74.53,19.23143692,2.548382675,14.811485,11.72,61224.207,28.7,3.581929117,75.74803052,,6.1,82.3,82.6,6,96.07324614,5.174984891,65.77
United Kingdom,2011,73.57142857,15.33333333,7.42,,,27.28571429,36381,16.5,74.399,18.2460052,2.750391436,14.526379,12.04,60107.071,28.8,3.615133961,75.66169423,80.3639,6.5,82.7,80.6,5.4,92.70525261,6.597811412,
United Kingdom,2012,73.57142857,15.33333333,7.46,,,27.28571429,36991,20.2,75.171,17.78388278,2.802511785,15.205557,12.26,59635.157,28.7,3.551577455,75.34932169,85.5795,8.1,82.7,80.3,7.6,92.70525261,6.597811412,
United Kingdom,2013,73.57142857,15.33333333,7.022160966,4.980443357,2.504195609,27.28571429,37439,21.1,75.942,17.48201439,2.79005349,14.36874,12.66,60147.759,28.7,3.547130435,75.2620039,87.4423,10.6,82.8,77.9,8.6,92.70525261,6.597811412,73.55419159
United Kingdom,2014,73.57142857,25.33333333,7.61,,,27.28571429,38042,20.3,60.05061,17.38274257,2.304053198,12.989417,12.87,60339.735,28.9,3.561306009,75.42177189,88.1832,9.4,83,74.6,9.3,92.70525261,6.168935207,
